token,tsne_2_component_1,tsne_2_component_2,word_count
chri,17.672129,-6.5909023,3
ilikebernie,-31.772535,-1.1810838,3
prinipled,-14.860525,-32.206474,3
ndxh,-14.410481,15.180687,3
lsdk,-14.403598,15.184294,3
tidbit,-26.008259,-13.727154,3
dailytelegraph,38.751312,-0.28361672,3
attends,-38.370804,-32.985783,3
curaffairs,-43.78262,-18.206116,3
dcolapinto,-48.49378,-24.77022,3
doublestandards,5.753397,-3.1241856,3
wbay,-42.07291,-44.598682,3
fading,-39.71549,-11.099452,3
lighthearted,1.025195,-37.034985,3
diagnosed,-42.741234,-33.226795,3
majorityfm,-18.515816,7.274164,3
brothe,-26.479801,-37.634426,3
yds,-62.938828,-27.544334,3
kzoduh,-0.32358217,-38.11954,3
grayconnolly,38.813187,-0.28045446,3
capi,11.537892,-20.092758,3
wsxgacacqm,-7.9869437,-12.302727,3
davidkrayden,-23.58608,-25.152779,3
enrage,-36.038982,-37.68505,3
forevermore,-12.9037,-6.2165284,3
szu,0.21624593,8.66525,3
cinnamonghoul,-11.086516,-42.495922,3
moniquepressley,-5.3143225,-45.719074,3
sopall,-18.69864,13.816918,3
wive,-68.021225,-5.538941,3
loopholes,-68.022415,-5.5341654,3
dutch,-17.917727,-23.831469,3
ryanreis,-11.827771,1.5239202,3
garry,28.30989,6.6880116,3
unfaithful,-20.821857,-13.861599,3
tjmadaras,-18.708832,13.818112,3
nadles,-4.384431,32.07075,3
dns,-12.630717,-11.183623,3
csi,8.65677,-21.724253,3
socialialst,-70.51742,-34.34881,3
rebuking,-39.441223,-25.35831,3
tomnamako,14.258978,-18.690437,3
pgcu,10.1692705,-41.169918,3
xfg,10.170583,-41.16523,3
woeif,6.306498,-6.2713037,3
cheri,23.03504,-11.443642,3
nationa,-39.587547,-6.7746673,3
shooter,-39.001297,-23.514605,3
waconia,36.69387,26.256172,3
kyoag,-41.998432,-44.692017,3
verdicts,-12.440434,-26.99598,3
southeast,33.21702,22.905073,3
kysen,-45.55204,18.3857,3
brianm,-28.2102,-22.006504,3
binary,-74.4382,-22.86607,3
impeachandco,1.0122601,-2.742389,3
obeying,-38.434765,-19.125736,3
christiandems,-45.11651,-17.232098,3
pey,8.666739,-21.722593,3
clovis,-38.91037,-30.110548,3
jamesagagliano,-36.721714,-1.5956851,3
gdcam,-14.234781,-22.701492,3
transporting,23.556988,11.703958,3
trumpisalaug,-36.05533,-21.756422,3
dotherightthing,15.437644,3.5322013,3
jklive,-49.358295,-34.956867,3
divides,-27.934395,-8.157042,3
unhealthy,-51.541286,-27.711035,3
ijgqf,-49.560787,-4.6920805,3
toppi,-43.38927,-48.096508,3
breathtaki,-60.663414,-35.70687,3
chatting,-50.01449,-25.259754,3
vanidapeters,3.4590924,-5.888957,3
mosc,-32.606148,-32.72179,3
astroturf,-16.008427,-53.698944,3
bggn,18.581291,13.183641,3
cutter,-16.017794,-53.707523,3
ariz,12.389677,-3.0747268,3
millio,-55.820354,-37.616108,3
lenlucas,-17.681252,18.438559,3
bulletin,-28.721886,-16.69337,3
msmanchester,-20.47222,-0.34851682,3
rbruceallrighty,-41.355797,-20.536375,3
opamqlvzph,-11.385332,-0.59931,3
genders,24.983366,-17.192608,3
shamgate,7.3211412,-30.81805,3
kissers,-36.03881,-14.93617,3
mone,-21.753277,-15.562192,3
hunchbacks,7.327127,-30.795464,3
nsm,18.645853,13.177772,3
reflectingman,-29.615913,-24.318565,3
coddling,-26.424246,-3.644592,3
repdevinnunes,-12.024123,-24.330599,3
cybersecurity,-10.154342,-30.83745,3
phxtobama,26.82798,22.219713,3
brin,-40.904625,-25.484365,3
molly,-13.850976,-10.4380245,3
frail,-9.817395,-20.560057,3
biglydisaster,-61.05811,-4.2640066,3
peewee,-15.482748,-12.180009,3
connorobriennh,-33.922302,-38.853382,3
emacdev,-66.25163,-29.828327,3
spicysfiles,-5.824127,-51.62104,3
becuz,-21.571556,-8.529879,3
fgmur,-14.354332,13.9131155,3
pnr,-14.348593,13.924222,3
pstyiv,-24.317638,-46.01341,3
wqkrn,15.517182,-1.1739366,3
specifics,-42.20995,-25.222536,3
yny,-7.108558,-7.7745585,3
sweetlyfeirce,26.79247,22.145199,3
iamkiddr,-24.674147,-6.792831,3
cicilline,-28.431538,-7.85486,3
repcicilline,-58.366516,-29.487724,3
trumpsuperelite,-44.508648,-3.2331727,3
cooler,-23.73658,-31.902237,3
avz,-8.93103,-56.386246,3
unfolded,-46.155968,-2.8975005,3
georgetownlaw,-9.696998,-34.648346,3
twittinsusan,-13.740021,-12.714201,3
douchebag,-33.54691,1.3828664,3
guards,-0.8788771,-12.480979,3
jefferies,3.5886412,-6.660966,3
uncommon,-22.783,-24.49853,3
fareed,24.666903,11.715125,3
erqw,15.469696,-1.1639998,3
doctucson,-39.702053,-22.301441,3
caper,-48.14865,-27.634926,3
harrison,-17.556839,-34.93696,3
jthlkjfcnn,-57.544186,-38.74281,3
theorist,19.060633,6.973679,3
mentalhealth,2.5700333,-0.26377708,3
beca,-46.300884,-32.66448,3
intoxicated,4.2179356,-6.4677563,3
alas,-35.74524,-27.628422,3
hopesprings,-5.342554,-4.8962903,3
showboating,-26.41966,-51.565033,3
jcblount,-22.938408,-23.334496,3
embossed,-22.858387,-39.124268,3
mworks,-30.09682,-33.001472,3
eavesdropann,7.769026,7.9965587,3
reputa,1.034088,-9.23849,3
lambasted,-13.71684,-18.520306,3
markey,-34.133835,5.3323035,3
jojoptyoga,-45.38188,-25.69521,3
voic,17.695219,-1.9935523,3
thecenteredegg,-15.978642,-8.644932,3
cljmo,1.0177413,-30.612265,3
jamaica,8.497995,-22.440765,3
judyann,-31.791336,-24.309677,3
estates,8.495817,-22.431395,3
idiotinchief,8.113058,10.87609,3
pseudo,3.2358701,-7.1358647,3
monica_sassy,-31.458757,-36.38358,3
disinform,3.4373815,-4.6288514,3
servicemembers,-4.5367327,-36.421158,3
cranky_yankee,-33.277714,-13.241211,3
jsoc_df,-45.974438,-33.605526,3
xjzqwu,-35.909782,-52.598057,3
continuity,-13.848362,-29.411104,3
williamdmac,15.598642,13.782909,3
conjugal,-12.999169,-31.51571,3
olf,-2.3659146,-11.183248,3
winterrae,-63.242126,-27.85948,3
mfernandes_stl,-5.4959817,-1.4873604,3
jpgfederal,-11.053824,-17.081675,3
coverupgeneral,-3.5969918,-26.84661,3
docket,3.6579378,-12.25386,3
seventy,-4.034532,0.25593728,3
marcia,-65.88656,-30.296648,3
spelling,12.52383,-33.02614,3
horrid,-48.797573,-35.98088,3
rgv,3.921751,10.533255,3
optionqueen,-0.63148415,2.7336679,3
dispicable,-41.48058,-30.697144,3
cqgoinxv,-39.8156,-10.4673395,3
roflmao,-22.420916,-24.26414,3
ehyvmoamsx,-6.586736,-2.7503426,3
puzhpuhe,5.2180414,3.696548,3
palinspired,-41.094315,-10.636433,3
mfer,-56.71971,-15.061034,3
eluning,-16.563887,-5.711588,3
preferable,-54.022465,-27.734493,3
chronicleherald,12.082277,13.856077,3
anotherlong,9.385589,-7.2315373,3
kavakegger,9.381979,-7.2444515,3
ejt,-30.527697,18.858736,3
leaderhoyer,-22.479506,-10.717766,3
keetpotato,-5.6037383,7.968586,3
fswuflc,-24.134043,-27.885996,3
thetweetofgod,-29.332827,-14.142733,3
venal,-35.239723,-23.083914,3
bringin,13.860326,-35.08386,3
fest,1.6399204,3.1339355,3
sox,-52.7711,-38.89035,3
phyllissilver,-50.658604,-23.382519,3
prescr,-21.119776,-39.95811,3
seeds,-47.368153,-17.558098,3
khamenei,-58.124977,-39.917156,3
xdw,-55.34158,5.195783,3
katia__mia,-18.239971,-0.96616375,3
rarer,-23.7563,40.01503,3
brav,-23.739822,40.046207,3
tzd,11.086111,11.561609,3
peek,8.587957,-33.11681,3
galleria,32.62762,10.743988,3
bounty,-43.730972,-17.806278,3
realalexrubi,26.75174,-17.686377,3
prophet,18.332197,-17.022745,3
qswgnws,-49.887035,-51.699326,3
jweber,-0.31966403,10.305305,3
pentago,-37.81293,-31.32755,3
roots_herb,-22.95538,-17.345682,3
france,-32.071743,0.48135403,3
naz,-30.371572,10.213465,3
qarmy,-4.6523967,-0.37691197,3
nicolas,26.663418,-17.451591,3
galling,-39.414764,-8.633632,3
cinco_d_mayo,-26.864447,-6.1366186,3
wetnx,19.816637,-2.371806,3
stfr,19.834791,-2.3786728,3
beuki,-15.780248,11.864669,3
pagosadude,-55.66001,-14.31438,3
qvug,-15.79303,11.838752,3
jgrahammac,-49.890694,-51.69326,3
lrcurtis,-15.686707,-20.56849,3
ronsupportsyou,-59.92683,-24.241028,3
progbeliever,-17.36258,-4.2059608,3
ssy,-11.305633,-8.830914,3
stutter,-11.7305,2.497358,3
nealrogers,-5.603429,-27.418514,3
boqeso,-37.23222,-46.090744,3
uscongress,-50.03081,-2.6818302,3
fhry,-16.45471,-19.220825,3
commondreams,-30.568491,-10.832049,3
ckn,-36.776436,0.81500936,3
peiosi,-46.77985,-58.64452,3
mariasmb,-38.59442,-2.5581882,3
zim_gary,-38.20955,-17.713942,3
marxist,-4.689482,-17.544144,3
ssamcham,-20.24051,-10.139383,3
contemplating,-52.758038,-20.223299,3
nuff,10.213561,9.104462,3
weekends,-18.996052,-19.72355,3
bfriedmandc,-35.62229,-12.1024685,3
schoolyard,-1.7875851,-45.695724,3
organizer,-1.8000518,-45.72191,3
loonies,-39.908497,17.955538,3
zeroing,-14.164001,-42.323467,3
pension,16.797123,-14.196266,3
conspi,-0.6107342,-6.9035177,3
dpzxii,-49.52916,-45.03749,3
fines,-2.971371,0.22019826,3
reevynap,-12.254071,-3.0455759,3
nnaepdcm,-24.929705,-21.77353,3
hhs,-16.770344,-29.656973,3
zoom,-35.867058,2.9049325,3
bkcharlie,-42.654747,-17.629738,3
conditioning,-32.977234,-22.903769,3
dhvrxhh,5.1326647,2.3434901,3
bdsm,-29.114191,-26.377668,3
jasonint,-33.60723,-5.1683106,3
unfazed,-49.975685,-16.388523,3
curled,-17.633692,47.326103,3
dynasty,-4.8004375,-9.479275,3
nvv,18.650038,-19.547733,3
judd,11.186199,-7.859186,3
repadamsch,-6.3669286,-35.02252,3
trafficked,-29.448486,-25.153,3
taunting,-18.317732,-31.794971,3
savings,-35.816116,-28.819592,3
flori,-24.993877,-27.550236,3
layers,-7.469312,-29.111994,3
abutler,-25.160788,-23.098845,3
enoughof,-37.50801,24.431229,3
degenera,-6.4741826,-29.175566,3
deanomight,-33.459373,-8.922875,3
rachel_mcrea,-22.149967,-16.147657,3
michaelgerhard,18.649805,-19.59657,3
wscp,-44.81068,-0.97267973,3
bkd,18.622082,-19.498026,3
nih,-7.5633407,-5.2438602,3
collections,9.6246605,-38.49318,3
autistic,-47.168728,-19.851578,3
evaluated,-46.895916,-23.054487,3
ethic,-41.804718,-40.811573,3
consultation,5.3828206,-24.101408,3
braindead,5.843183,-2.2109253,3
massi,-28.078358,-19.719652,3
brettpransky,-1.1129525,-33.09951,3
rdrgzkr,-9.750153,1.3760612,3
louisedwardny,0.31161657,-8.310999,3
lastly,-10.765058,-47.165627,3
trnltak,7.7389894,-32.02386,3
read_n_learn,-61.581043,-14.920035,3
alephsmom,21.876186,12.094922,3
zakaria,24.668364,11.663946,3
ofsrvu,13.336662,-38.041183,3
kutigl,8.540432,-43.029205,3
proudlycanadia,17.173058,14.549632,3
rationality,-49.640385,-29.734434,3
moroninchief,0.97062916,-0.80892825,3
interes,-31.333326,-32.835598,3
thenation,-2.788928,-29.046219,3
exerc,-44.07781,-39.317913,3
tmh,-13.836263,-13.030753,3
boob,-22.08747,-3.3326058,3
murcasel,11.516323,-10.059085,3
evanhurst,-57.96993,-21.616316,3
implemented,-28.665745,-44.72019,3
happenin,-19.86992,-0.5265804,3
dastevedaver,6.4883857,6.6040554,3
timeofcalamity,-49.293625,-26.874094,3
zkjqto,3.4008822,4.3029394,3
scenic_route,6.4724054,6.5718637,3
demagogic,-19.220789,-7.9702888,3
lp,-61.593323,-30.123058,3
ssci,-20.514355,-30.492626,3
slash,-54.66166,-5.353035,3
ivy,7.786079,17.582594,3
twerp,-67.02144,-17.146767,3
impartiali,-24.81786,-43.035465,3
liberated,14.035502,1.2890844,3
qumelklbmn,-41.964546,-7.558327,3
hei,13.969917,5.6789145,3
credits,-27.57092,-24.201704,3
uepyc,-17.915915,-28.943874,3
waaaaaay,10.636414,-15.637461,3
psychedelic,10.629164,-15.662948,3
gwhlgxn,-35.403316,-48.82215,3
thrive,-24.68071,-17.035555,3
malaria,-19.639927,-32.41064,3
rufuskings,-53.292927,-51.001896,3
airline,11.939626,8.438296,3
immi,-1.1108029,-26.57135,3
lbrt,-50.276707,-31.526075,3
carolfromindy,1.7961011,6.7587037,3
rro,-15.349056,-6.7429943,3
lessgovmorefun,-30.35167,-19.56726,3
bvkm,21.13383,-43.74204,3
dre,-50.20985,-22.1417,3
anthonydepalma,-28.741753,-46.66861,3
qajc,21.134262,-43.74271,3
tripled,6.328125,-8.767268,3
qgd,-47.22897,-56.32899,3
hrj,-47.231747,-56.32688,3
pwhrnkeznd,-44.570923,-7.279456,3
bodily,-22.57593,-30.256357,3
falters,1.0577633,26.260536,3
tornado,-20.908731,-34.36785,3
captmarkkelly,-52.971096,-35.335796,3
coke,-17.742502,-36.584057,3
zpdr,-13.425129,-54.140583,3
jaydee,-27.837013,-6.5966883,3
krdw,-25.815344,25.026371,3
ungrateful,-20.039066,-20.83627,3
xxj,-25.82174,25.013992,3
pliable,-11.484577,-54.24859,3
waaaa,36.51854,27.664194,3
ilhj,-13.432648,-54.134987,3
ubefq,-23.528551,-10.296609,3
flushing,20.412788,-48.04701,3
erinmperrine,-23.998957,-27.95062,3
excluded,-30.402267,3.4170613,3
mainland,-53.988422,-11.805486,3
ambulance,20.41468,-48.055912,3
sbgc,-24.996458,-8.373261,3
chairing,-58.83923,-30.926004,3
ucrane,18.830479,-14.913262,3
appointi,-41.046646,-13.235551,3
portiamcgonagal,-21.556488,-13.618893,3
socialworkitout,-4.2952876,-25.147284,3
cmon,-3.1039813,-21.75425,3
securities,-61.6419,3.9081757,3
overtaken,-50.627895,-41.49722,3
triumphs,-23.08494,-15.727765,3
pofxyg,-21.250082,-58.44748,3
sniffle,36.74759,27.828613,3
dxc,-21.246218,-58.445988,3
miranda,18.707663,-26.430756,3
functional,-57.128593,-8.387983,3
squeamish,-46.341705,-49.443825,3
dissented,13.419357,-27.065779,3
mole,-52.366295,-43.242817,3
ijasonalexander,-27.995352,-24.59218,3
benedictdonald_,-41.68872,-37.563816,3
isa,-13.446573,-6.225933,3
uaxotusdei,-54.726994,-0.12311122,3
arbitrary,-48.071003,-24.150131,3
cigars,-42.28801,-41.584736,3
ideologies,2.1363032,-23.055225,3
zin,-7.1424522,5.353689,3
gidley,7.632223,5.9507413,3
crist,-65.06382,-28.081553,3
nutjob,-37.176823,-30.83683,3
toned,-61.61065,-46.683514,3
wrongs,-46.557846,-22.918114,3
crook_brad,-35.88902,-8.529538,3
elihbeckman,-71.85077,-29.427322,3
stren,-22.498215,-37.98573,3
sharpies,-32.43263,-51.034355,3
kevinomccarthy,-53.35628,-19.582344,3
barkofatree,-10.556321,-3.704602,3
reallyurkiding,-28.944458,-10.599814,3
dchnlynp,-46.946293,-16.53285,3
prism,-52.084496,-39.70212,3
iwtyujvmdx,-14.811604,-55.710415,3
chucktheschmuck,-15.169749,-33.11918,3
dame,9.288498,-3.175286,3
implores,-51.487644,-6.5142827,3
tqbqutnxjd,9.863302,-29.694084,3
delicately,-52.09269,-28.012196,3
prophesizes,-59.99184,7.406256,3
forecoming,-59.993225,7.4026647,3
ykftpo,20.959686,-6.263697,3
fccdhz,-13.003288,14.081072,3
ywz,20.924963,-6.2779984,3
cseestruth,-15.815885,-17.150225,3
truther,-46.353657,-39.92244,3
crazier,-61.258854,-0.7063554,3
gump,11.598154,-10.916205,3
izx,-13.007964,14.069842,3
obstructive,13.941997,5.655925,3
bfhfudsb,-12.446031,-0.26402524,3
afterward,-46.31852,13.18625,3
grapes,-5.222912,-1.5469053,3
jarnocan,-26.574127,-15.847948,3
rihanna,5.532778,0.8978021,3
mechester,-34.85204,-27.680746,3
nodirtpolitics,-25.661413,-3.2643073,3
stayhopeful,-3.546792,-2.76529,3
tramples,-1.8883333,-20.240252,3
despera,-43.01319,-42.950634,3
ness,-48.110615,-19.976505,3
apologists,-40.904682,-29.576279,3
jtlipufod,-22.0254,7.3318977,2
unopposed,-25.978569,-23.983152,2
icwpa,-36.871147,-19.101751,2
tlan,-12.212347,-16.797045,2
quin,-11.719928,5.061584,2
megresistor,-35.83433,-5.833358,2
gordonmcclendon,-46.56171,-11.275086,2
jaywhyelle,-56.889473,-22.744484,2
sharonf,-58.267662,-28.693176,2
gyre,-15.224302,-14.917258,2
laura_hurley,-25.128044,1.3570652,2
mqp,-18.732239,-9.136206,2
polishprincessh,-9.306731,3.710724,2
nzfqn,-15.227453,-14.922588,2
rly_tattooed,-55.668396,-29.563034,2
peoplevspelosi,-39.34852,-22.698038,2
daria,8.142207,2.8954985,2
nfh,-49.84662,-20.234652,2
iet,-33.669304,-25.221203,2
yossigestetner,-4.2731,-17.118025,2
assclown,-22.699116,-14.995368,2
males,-12.558683,-11.2709465,2
protestant,-38.058895,-12.137821,2
shopper,-53.297745,-27.48632,2
hanks,-0.7501931,-2.353543,2
egos,-27.15516,-20.989084,2
republicanags,-24.08856,14.544859,2
lizmair,-26.535366,-15.573436,2
rodrosenstein,-48.45632,-17.69942,2
ladysakai,-7.6974535,-2.8854542,2
adrenochrome,-60.01013,-33.009495,2
beebee,-32.926136,-18.422148,2
equivalence,-35.942253,-30.531387,2
blurred,-51.096275,-36.2362,2
puxlt,-58.87866,-33.427834,2
consigliere,-49.14996,-31.525019,2
theresaiowagirl,-56.45859,-24.881079,2
mitigate,-57.793,-32.804703,2
realasstalknow,-21.96937,7.346559,2
saddled,-1.4010365,-0.58075875,2
likel,-51.39408,-30.71618,2
nasty_mindy,-27.545494,-11.251241,2
katgkannon,2.8796856,-17.000387,2
synonym,-23.840527,0.48873127,2
conquered,-4.6155,-22.931215,2
davidf,-11.752566,5.08126,2
whitewa,-32.76487,-18.306042,2
realtrumpsquad,-10.429726,-7.8957725,2
debase,-62.1271,-29.148914,2
qmac,-30.853825,-9.275258,2
zmqftcrhzf,-36.736042,-29.0015,2
mysterypatriot,-31.908024,-33.881805,2
andrewseidman,-51.76716,-44.032402,2
wanders,-9.901777,-13.5260935,2
trumpintheshark,-27.925621,-18.012636,2
sealing,-46.00005,13.54153,2
maneuvering,-31.46354,-50.670143,2
antivax,12.003751,8.553194,2
gestapo,-33.97551,-43.378075,2
tarnishes,-26.979595,-11.941521,2
cvwmom,-43.72754,-20.821968,2
harryjoebanks,-31.524878,-24.994495,2
lizmoblubuckeye,-55.592056,-37.795753,2
jarrettblanc,5.639233,-11.934746,2
nauseum,1.102721,8.423629,2
inherit,-29.994669,-49.44279,2
emissions,-27.271265,-25.704327,2
irretrievably,14.224338,-17.276726,2
victorialalbers,-63.38847,-43.142395,2
resistencia,-25.294676,1.5224733,2
qdjjvigatz,-37.522198,-22.136625,2
violatio,-27.870634,-10.26352,2
moderator,-44.972176,14.438587,2
shannsolsolberg,-4.4213967,-28.627954,2
disg,-51.088696,-35.030293,2
kmalone,-41.849922,11.236481,2
freethinker,-57.18889,-16.302233,2
legitamate,-58.154778,-24.060688,2
saziz,-56.70756,-37.82591,2
fused,14.223132,-17.281288,2
flex,-0.9240494,-23.253735,2
katecantrell,-27.461771,-12.586525,2
judciary,-59.82228,-22.80727,2
oqjtakgyqe,-7.919641,-15.650155,2
mawesten,-58.21412,-30.070637,2
trumpmustresign,-40.541626,-27.115856,2
toes,-28.793781,-29.99866,2
negotiator,-34.698498,-28.454414,2
weeds,22.644762,-33.02401,2
cropped,22.655098,-33.02118,2
mlhx,-7.8869324,-15.694286,2
truckersvote,-64.73668,-25.819365,2
hisey_mike,-13.418057,-6.0155573,2
speculawyer,-20.110363,-17.859097,2
hxqkubbd,-54.180737,-24.10768,2
dishonoring,-52.683502,-25.000706,2
pittsburghpg,-32.57922,-15.722699,2
wnjz,-24.887863,-20.370913,2
wonderfulwomank,-7.204256,-22.54323,2
mzkzv,-7.855889,-15.720924,2
suffocating,-49.24947,-24.149696,2
snapitson,-10.30083,-1.402861,2
jtkirklin,-47.237957,-27.933979,2
iic,-30.168802,-30.035172,2
giowing,-21.917072,-13.017772,2
tragicomedy,-28.834455,-37.865192,2
tonig,-54.23522,-27.428902,2
greyhound,-25.60753,-8.002233,2
bereft,-41.2642,3.6025348,2
gofpzub,-20.201258,-16.0087,2
fkafernando,-43.38328,-38.671013,2
wilmington,-59.337116,-14.752323,2
glzqwuuwey,-32.861145,-43.57151,2
indivisibletx,-58.65234,-10.450229,2
claytonepioneer,-45.794434,-16.983328,2
madcow,-44.974907,-19.879639,2
cursory,-22.492338,-19.381937,2
wcco,-65.41857,-33.994854,2
vanka,-50.781876,-34.45851,2
subdued,-35.69633,-31.336353,2
peuvmgo,-16.315441,-17.169355,2
fuk,-9.024675,-28.384182,2
canned,-45.356056,-34.83633,2
kengardner,-4.255194,-12.550511,2
hatchet,-54.755177,-12.770284,2
hbdxbottxp,-18.72976,-5.6040306,2
jabs,-26.776562,-43.687782,2
johnwarner,-62.156654,-37.358673,2
realer,6.499428,-4.349002,2
engineering,-40.681087,-19.59794,2
hollyfreedom,-42.37197,-33.036285,2
nightingalern,-16.33034,-17.614225,2
loross,-43.600525,-27.783714,2
robynanne,-30.535463,-18.308064,2
gangsters,-42.88949,-18.22149,2
anchorman,-57.851685,-3.6965044,2
suzor_david,-4.140805,-19.67021,2
ygalanter,-20.829426,-1.2625755,2
bnxdqgwk,-62.643993,-44.05328,2
narratedpotus,-32.433594,-8.537548,2
ttgicrod,-7.8747535,-27.806814,2
sundayeditio,-3.3139346,-26.659042,2
kodoandsangha,-40.035587,-13.533467,2
superhero,-47.755512,-32.29924,2
drucker,8.528437,-29.362741,2
ivvers,2.7153397,11.177023,2
youre_fired,-51.48692,-20.173655,2
ceiling,-27.441128,-18.789843,2
dodiewill,-25.171345,-6.020662,2
lyndseyfifield,-51.701096,-48.288727,2
wagged,-24.57009,-7.527494,2
empirical,-40.286457,-24.783186,2
eddiemikeusa,-37.782143,-23.512302,2
aquastar,21.976574,8.421655,2
duct,-51.267803,-36.368927,2
wpf,-44.409267,-1.515417,2
wqvo,8.856254,-12.331613,2
vanjones,-64.71905,-29.85131,2
insatiable,-34.61541,-32.81946,2
rigorous,-8.361835,-40.76338,2
marmalade,-5.5886984,-27.321411,2
pip,-44.887566,-34.222126,2
yazvo,8.834819,-12.38391,2
eliminat,-38.05098,0.07879176,2
ulrvol,9.576664,-34.19079,2
fatalists,-48.40558,-19.129242,2
craykain,-0.28601977,-0.15546277,2
lov,-39.443287,-3.354283,2
gorgeous,-54.454395,-22.695822,2
aoi,-27.300072,-15.273957,2
yankees,27.059496,-22.960453,2
cutcherwilliam,-44.788197,-34.25665,2
ylbc,-33.356537,-25.042633,2
realt_rumpt_rex,-18.141932,-27.74749,2
consolidat,-29.24445,-28.056206,2
mellecon,-35.086227,-19.937895,2
runway,-31.165646,-0.24523512,2
kelseybolar,-37.8695,-30.618174,2
lethargic,-28.45901,-17.056627,2
rphiwjhjyf,-32.951794,-4.3302727,2
angelwest,-17.16427,-14.748429,2
mrfergturduson,-39.59925,-28.216919,2
lehrer,-31.358374,-35.834427,2
spmiles,1.7935667,-7.8286576,2
camayusa,-10.510156,4.981533,2
demi,16.53611,21.722658,2
brandon,-34.50458,-20.971373,2
windsongjoy,-32.439404,-14.246076,2
cfbronco,-39.205013,11.651057,2
pierredevos,-54.01696,-30.163723,2
sma,-68.87606,-36.370796,2
waiti,-10.510222,-28.964624,2
dribbled,-31.135782,-0.26634172,2
unpopu,-16.81687,-8.975492,2
gwbush,-5.052422,-30.162622,2
tedstevens,16.524021,21.689697,2
damonlinker,-29.071138,-4.7163787,2
jodk,-46.640446,1.8944925,2
brchz,5.7600822,4.9146996,2
rebutted,-36.909325,-19.847971,2
reclaim,-37.167843,-25.06269,2
schmoozing,10.167263,-27.53249,2
nuttier,-14.87118,0.84157497,2
abolished,-36.79732,-11.344401,2
scrapperchris,-12.937476,-11.984492,2
udb,-24.280424,-8.539635,2
rudolf,-41.797665,-26.356405,2
wpmtrlgp,-42.0171,-28.122688,2
xym,-37.85143,-16.950264,2
guardrai,-35.561592,-26.140167,2
lispower,-36.28424,-19.033073,2
majamros,-49.075596,-34.15558,2
karenshudson,-28.529081,-23.155893,2
trauma,-57.63904,-37.61917,2
bonim,-46.67117,1.9331968,2
dyne,-18.86479,-12.475659,2
wirelesshogan,-51.080276,-33.140514,2
craftily,-35.50579,-31.32974,2
replayed,-18.495932,-29.639263,2
tanziefornj,-45.326874,-21.30787,2
sheilag,-33.165462,-7.409315,2
pro_libertatis,-54.85298,-20.993341,2
wiright,-27.995348,-9.72471,2
imcorrupttrump,-22.702333,-38.087734,2
fztz,5.7586966,4.9391246,2
vcglvaeh,-27.304426,-17.741507,2
morningwillie,-33.574444,-18.889812,2
oqtqb,-11.966319,-45.8839,2
eterni,-42.99688,-28.772247,2
lauramcf,-34.71771,-56.70873,2
katpawsclaws,-32.015896,-53.530003,2
lrd,-11.971675,-45.88564,2
onstage,-39.82202,-26.639826,2
kensingtonroyal,-16.382618,-11.482559,2
conned,-2.2701924,-15.540335,2
